college_code,college_name,course_code,course_name,category,rank,percentage,status,university,seat_type
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,GOBCS,53708,83.89,Private,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,GNT1S,61569,81.53,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,LOPENH,79193,76.24,Government Autonomous,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,DEFOPENS,62226,81.33,Government Autonomous,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,TFWS,47619,85.71,Government Aided,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,PWDOPENS,40210,87.94,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",931019310,Electrical Engineering,ORPHAN,15363,95.39,Government Aided,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,GOPENS,23121,93.06,Private,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,GOBCS,53090,84.07,Government,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,GNT1S,52605,84.22,Private,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,LOPENH,44189,86.74,Private,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,DEFOPENS,78866,76.34,University Department,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,TFWS,4468,98.66,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,PWDOPENS,34892,89.53,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",721017210,Electronics and Telecommunication Engg,ORPHAN,8783,97.37,Private,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,GOPENS,38545,88.44,University Department,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,GOBCS,79233,76.23,Private,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,GNT1S,99072,70.28,Private,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,LOPENH,41171,87.65,Government,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,DEFOPENS,9958,97.01,Government Aided,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,TFWS,4703,98.59,Government,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,PWDOPENS,10870,96.74,Private,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",121011210,Mechanical Engineering,ORPHAN,39617,88.11,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,GOPENS,7377,97.79,Government Autonomous,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,GOBCS,77684,76.69,Private,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,GNT1S,20883,93.74,Government,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,LOPENH,73772,77.87,University Department,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,DEFOPENS,65448,80.37,University Department,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,TFWS,19224,94.23,Private,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,PWDOPENS,61122,81.66,University Department,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",951019510,Artificial Intelligence and Data Science,ORPHAN,51802,84.46,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,GOPENS,10233,96.93,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,GOBCS,41885,87.43,Government,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,GNT1S,45595,86.32,Government Aided,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,LOPENH,56717,82.98,Government Aided,,State Level
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,DEFOPENS,46496,86.05,Government,,Other University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,TFWS,39890,88.03,Government,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,PWDOPENS,17559,94.73,Government Autonomous,,Home University
6207,"Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",071010710,Chemical Engineering,ORPHAN,27954,91.61,Government,,State Level
